11/22/20 302 5129.041150257085
11/23/20 303 4801.830512814318
11/24/20 304 4495.468161545113
11/25/20 305 4208.64289073535
11/26/20 306 3940.0982278876486
11/27/20 307 3688.6741870253213
11/28/20 308 3453.291274762039
11/29/20 309 3232.9107583807913
11/30/20 310 3026.588607773692
12/1/20 311 2833.427359931815
12/2/20 312 2652.582508262598
12/3/20 313 2483.2750620184843
12/4/20 314 2324.774098340764
12/5/20 315 2176.39696660215
12/6/20 316 2037.5037886431753
12/7/20 317 1907.4813475591634
12/8/20 318 1785.7407229105052
12/9/20 319 1671.744276005534
12/10/20 320 1565.0231389063863
12/11/20 321 1465.1134508970542
12/12/20 322 1371.5783136443686
12/13/20 323 1284.0099956041836
12/14/20 324 1202.0334277123775
12/15/20 325 1125.2917444356792
12/16/20 326 1053.4484904239976
12/17/20 327 986.1888900301946
12/18/20 328 923.2246133230693
12/19/20 329 864.2809156997707
12/20/20 330 809.0985943885812
12/21/20 331 757.4305251584699
12/22/20 332 709.0696835101546
12/23/20 333 663.7956292570901
12/24/20 334 621.414203070307
12/25/20 335 581.7414471969831
12/26/20 336 544.6035644855701
12/27/20 337 509.8369807775352
12/28/20 338 477.28832881078176
12/29/20 339 446.8143198661369
12/30/20 340 418.2808169756856
12/31/20 341 391.56399320532006
1/1/21 342 366.550173456322
1/2/21 343 343.13505146706984
1/3/21 344 321.21360410930004
1/4/21 345 300.690274826811
1/5/21 346 281.47970100989886
1/6/21 347 263.50427908675096
1/7/21 348 246.6818233805258
1/8/21 349 230.934642918117
1/9/21 350 216.19442504155055
1/10/21 351 202.34975177815824
1/11/21 352 189.46812336183243
1/12/21 353 177.3876954697441
1/13/21 354 166.06580167341696
1/14/21 355 155.45977554437482
1/15/21 356 145.52825649341156
1/16/21 357 136.2316244224595
1/17/21 358 127.52999598981765
1/18/21 359 119.38650599972816
1/19/21 360 111.76363031342167
1/20/21 361 104.62851653556304
1/21/21 362 97.89250394264128
1/22/21 363 91.68397485141449
1/23/21 364 85.83903232424063
1/24/21 365 80.3523334734754
1/25/21 366 75.20916422863344
1/26/21 367 70.40190049242237
1/27/21 368 65.89612139454663
1/28/21 369 61.702185024269234
1/29/21 370 57.73869637586362
1/30/21 371 54.0466402684471
1/31/21 372 50.60499276965233
2/1/21 373 47.39311717676276
2/2/21 374 44.391392064784256
2/3/21 375 41.580196008722695
2/4/21 376 38.93990758358391
2/5/21 377 36.455931967997785
2/6/21 378 34.131146915517625
2/7/21 379 31.956032153489982
2/8/21 380 29.91949295247313
2/9/21 381 28.010434583025294
2/10/21 382 26.21778001027703
2/11/21 383 24.537245095531297
2/12/21 384 22.96595933982355
2/13/21 385 21.496745780428704
2/14/21 386 20.1224274546217
2/15/21 387 18.835827399677456
2/16/21 388 17.630383051938136
2/17/21 389 16.503467310961835
2/18/21 390 15.450277444495073
2/19/21 391 14.46540136846941
2/20/21 392 13.54342699881641
2/21/21 393 12.67894225146763
